id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1399671462017921030,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,145198,462,259,False,2021-06-01 10:17:35,"The number of Covid-19 cases today, 01  June 2021.
Remember to observe safety and protective measures when you’re o… https://t.co/Aoa1KFRFoK",,Twitter Web App,1,3,False
1367858967460843523,Team Sassy Boots Captain 👢,"Dallas, TX",https://t.co/2uV9rv3ymS,2008-09-02 21:34:45,124,430,16062,False,2021-03-05 15:26:06,Zero side effects from my first dose of the #PfizerBiontech Covid-19 vaccine! Dallas folks go ahead and sign up pee… https://t.co/5AutfsV00Z,['PfizerBiontech'],Twitter for iPhone,0,2,False
1353604099392950274,India Ahead News,India,Digital and Mobile platform for discovering and sharing news on the go.,2018-03-29 08:24:44,13828,145,610,False,2021-01-25 07:22:20,"Pfizer’s COVID-19 vaccine approved by Australia

#Pfizer #PfizerBioNTech #Covid_19 #Australia #COVID19 #Coronavirus… https://t.co/K4Ly5kSrR1","['Pfizer', 'PfizerBioNTech', 'Covid_19', 'Australia', 'COVID19', 'Coronavirus']",Twitter Web App,3,3,False
1377548627577462789,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,143598,461,176,False,2021-04-01 09:09:21,"The number of Covid-19 cases today, 1 Apr 2021.

Remember to observe safety and protective measures when you’re out… https://t.co/6EBPdiIEPh",,Twitter for iPhone,1,0,False
1340547819153715200,mytea@om,kita nihon,"DJ,music lover,top banana culinary creator, madonspurs.",2010-07-25 02:31:59,81,98,627,False,2020-12-20 06:41:20,They are getting so desperate!! Nothing in the 💉 #MedicalTyranny #PseudoEpidemic #COVID19 #scientificdictatorship… https://t.co/NtmVz9rL1a,"['MedicalTyranny', 'PseudoEpidemic', 'COVID19', 'scientificdictatorship']",Twitter Web App,0,0,False
1350182008568180736,Loves Truth & Art #FreeSpeech,"Northern California, USA","Looking for TRUTH talk first. 
Art talk 2nd. Career in artwork, illustration & design. 
🎨 Gallery site: https://t.co/Tkl7Qqa2mG",2015-08-15 22:55:37,1825,3839,6440,False,2021-01-15 20:44:10,23 Dead in Norway After Taking Pfizer's COVID-19 Vaccine https://t.co/IlAe7y7F0H #PfizerBioNTech #PfizerCovidVaccine,"['PfizerBioNTech', 'PfizerCovidVaccine']",Twitter Web App,0,1,False
1337739607857917954,Shahjhan Malik | #WearAMask,"Nottinghamshire, England",Solicitor.Dual Qualified.Single Parent Of 2 Amazing Boys. HR activist.Occasionally Write 4 @geonews_english @thenews_intl.Pursuing Justice Until Justice Is Done,2017-06-22 06:22:55,41708,2868,47862,False,2020-12-12 12:42:31,"An immigrant Muslim couple find the COVID-19 Vaccine. 

#CovidVaccine #PfizerBioNTech #Pfizervaccine #PfizerProud","['CovidVaccine', 'PfizerBioNTech', 'Pfizervaccine', 'PfizerProud']",Twitter for iPhone,2,37,False
1347960413766492162,🇺🇸 VentureInvestors ©️,,🚩 RESEARCH BEFORE INVESTING. INFORMATION POSTED ISNT INVESTMENT ADVICE & IS SOLELY MY OPINION. IM NOT AN INVESTMENT ADVISOR AND I TRADE THE STOCKS MENTIONED 🚩,2019-11-30 15:09:02,5413,4358,10555,False,2021-01-09 17:36:21,"Miami coroner reviewing doctor’s death 2 weeks after vaccine

😳 #COVID19 #Coronavirus #COVID19vaccines #Vaccine… https://t.co/MCl72CyFCj","['COVID19', 'Coronavirus', 'COVID19vaccines', 'Vaccine']",Twitter for Android,0,2,False
1364984600615862277,OutsidethePan,"Minnesota, USA",Think Outside the Pan and transform lackluster meatloaf into a stunning dinner entrée - Cookbook by MN author Carol Falkowski at: https://t.co/02m5KZek9d,2016-07-30 02:02:57,103,117,375,False,2021-02-25 17:04:23,One year ago today! #COVIDVaccine #COVID19Vaccine #PfizerBioNTech #COVAX #Johnson &amp; Johnson #cidrap https://t.co/oAL21Aic9v,"['COVIDVaccine', 'COVID19Vaccine', 'PfizerBioNTech', 'COVAX', 'Johnson', 'cidrap']",Twitter for iPhone,0,0,False
1431353134245351428,David Usharauli,USA,Scientist | Immunologist | Biotech | Co-Founder | https://t.co/YrHAo6sHvd | Microbiota | Tregs | Formerly @sanofipasteur | @VaxDesign | @NIH,2014-12-28 20:33:39,1967,26,7563,False,2021-08-27 20:29:15,"0% effectiveness, I mean 0% (zero), after 6 months against any #COVID19 and just 70% severe/death.

#mRNA #vaccine… https://t.co/HGkWubWGsM","['COVID19', 'mRNA', 'vaccine']",Twitter Web App,8,17,False
1351926613567545344,Stephen Petersen,"Toronto, ON","📊 Data lover.  🥏 Disc thrower. 🛶 Dock lounger. 🏡 Dad at home. Tweets are mine, but you knew that.",2010-02-27 19:56:01,318,455,1323,False,2021-01-20 16:16:36,"Jan 20 - Vaccine tracker.

Starting to tick back up on daily doses, but assuming this will slump again with disappo… https://t.co/0UEQG2ehcI",,Twitter Web App,0,2,False
1339275390385315843,RED HORSE,,,2020-08-19 12:31:54,3,0,1556,False,2020-12-16 18:25:10,"@JudiciaryGOP @RepMattGaetz #PfizerBioNTech .

CERTIFICATE OF VALIDATION IDENTIFICATION=COVID

COV-ID) IDENTIFICATI… https://t.co/v6xXbBRoYj",['PfizerBioNTech'],Twitter for Android,0,1,False
1415241585261006854,Connie Palomaa,"Stockholm, Sweden","SaaS professional. Indonesian in Stockholm, Sweden. Sundanese soul immersed in Nordic culture. Amateur Jazz Songstress.",2009-09-03 15:09:59,174,461,61,False,2021-07-14 09:27:42,Alhamdulillah got vaccinated today! #PfizerBiontech #Sweden https://t.co/B5eqO1y4Bl,"['PfizerBiontech', 'Sweden']",Twitter for Android,0,0,False
1351571194273783814,"Mahmoud ""Moody"" Shabeeb","Toronto, Ontario","Humanitarianism, pop culture, media, existentialism. Tweets/RTs/QTs/ what have you are not affiliated with any org or entity. My views ≠ anyone else's business.",2010-03-03 14:01:31,1099,223,2,False,2021-01-19 16:44:18,"I just learned that my uncle and his wife, and my sister, have all received the #PfizerBioNTech #CovidVaccine this… https://t.co/FVuLdEpxE0","['PfizerBioNTech', 'CovidVaccine']",Twitter for Android,0,5,False
1351673505314705413,Madeleine Goldberg,"Pittsburgh, PA",@PittTweet Honors Psychology ‘21 (UGRD) | @UPMC WPIC Dual Diagnosis SBA |      Addiction • Adolescents • Hormones • Reward Processing | Taylor Swift & Star Trek,2020-08-11 23:08:29,18,61,206,False,2021-01-19 23:30:51,"And just like that, I’m fully vaccinated against COVID-19! 🥳 🎉I’m glad to do my part in fighting off this pandemic.… https://t.co/jzgAFz9ttM",,Twitter for iPhone,0,1,False
1355072491635544066,Émilie Vanderhulst 🇧🇪🇪🇺😷,,EUaffairs🇪🇺 l daily EU brief for @BXFM1043•@ResMusica•birder🦆• @Natagora board | EU•Brussels•environment• 🐺🌱•@tap_free•#StandWithScience🔭🦕•arts🎻🎶🎨•OV•,2019-07-26 18:45:33,1604,3283,60945,False,2021-01-29 08:37:12,"💉 #vaccine | Great EMA news &gt; #PfizerBioNTech Covid-19 vaccine.
🔦EMA is under the spotlights:
👥its Committee for Me… https://t.co/hNXWjYoD5R","['vaccine', 'PfizerBioNTech']",Twitter for iPhone,0,0,False
1347469539550912512,Toni Waterman,"Brussels, Belgium","Boston girl, global citizen. Brussels correspondent for @FSNLIVE. Ex-Int'l Biz Anchor @ChannelNewsAsia. Ex- @WGBH + @ABC. Love travel + craft beer + big fish.",2009-06-18 21:20:11,1862,1761,941,False,2021-01-08 09:05:47,"#BREAKING 

Europe has doubled its deal with #PfizerBioNTech giving it access to 600 million doses of the vaccine.… https://t.co/JKQCtquMWl","['BREAKING', 'PfizerBioNTech']",Twitter Web App,0,0,False
1338466940059344898,PhotoTelegram,Global,"►""Photography is a major force in explaining man to man."" — Edward Steichen",2014-11-03 07:43:36,380,416,11171,False,2020-12-14 12:52:40,Canada to begin #PfizerBioNTech #Covid19Vaccine roll-out https://t.co/GfunFFpzF1,"['PfizerBioNTech', 'Covid19Vaccine']",Twitter Web App,0,0,False
1365276932917649410,PJ Adams,"London, England","He/him. Writer, actor. 🏳️‍🌈
Plant Dad 🌱

@Aurehomo35 ❤️",2012-07-02 14:45:44,823,2977,32615,False,2021-02-26 12:26:01,Received my first dose of the #PfizerBioNTech vaccine earlier this week. Thank you to the NHS for making this possible.,['PfizerBioNTech'],Twitter for Android,0,12,False
1368131199512772610,Natacha Rajakovic,Zagreb/Paris/Vienna,"Politics buff, animal and planet Earth lover - RTs are not necessarily endorsements",2012-02-15 20:02:38,466,682,9296,False,2021-03-06 09:27:51,"First #PfizerBiontech jab received! Congratulations &amp; Thanks to @bmsgpk and @Stadt_Wien for impeccably organized, f… https://t.co/El0TCBnxB2",['PfizerBiontech'],Twitter for iPhone,1,7,False
1378342083300319238,Paul Nevin 🎶🎸🎤,"Newry, Northern Ireland","Husband, dad, acoustic guitarist, singer.",2017-10-20 19:14:43,12,55,511,False,2021-04-03 13:42:15,"Got my first #COVID19 #vaccination today!!! Great organisation by our fantastic #NHS.
#PfizerBiontech","['COVID19', 'vaccination', 'NHS', 'PfizerBiontech']",Twitter for Android,0,0,False
1349411946576162818,manohar budhathoki,England ,UK General Practitioner.💕 NHS.half an eye on Nepal affairs. Believe in advocating for minorities/disadvantaged.,2012-01-15 21:32:49,987,1432,12942,False,2021-01-13 17:44:13,48 hours since my second #PfizerBioNTech vaccine and no side effects. Please get yours when offered. https://t.co/l5SQY4LYzD,['PfizerBioNTech'],Twitter for iPhone,0,3,False
1432582900273213440,Camille,Phenomenal Star ,"yup, I am that girl",2015-10-11 10:26:30,420,77,14946,False,2021-08-31 05:55:54,"Finally got my first dose today! 🤍🙏🏻💉 

#PfizerBioNTech https://t.co/KKmHB3uiAx",['PfizerBioNTech'],Twitter for Android,1,5,False
1350901061133987840,Sassan Hashemi,"Georgia, USA",,2010-01-31 12:01:13,29,90,865,False,2021-01-17 20:21:26,Got my 2nd dose of #PfizerBioNTech #CovidVaccine. Hats off to the scientists and clinicians around the world fighti… https://t.co/b5OmtRwtoM,"['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,0,3,False
1341306611130765312,The Logical Indian,India,"Handpicked, newsworthy stories which deserve the attention of a rational generation.
https://t.co/u8aJrTvzxw",2013-12-27 19:58:01,88777,2072,2479,True,2020-12-22 08:56:31,"Singapore has become Asia’s first country to receive the delivery of #PfizerBioNTech #COVID vaccine on Monday, Dece… https://t.co/6cde2qmTyr","['PfizerBioNTech', 'COVID']",TweetDeck,0,3,False
1341803764450127873,"Paul Hsiao, PharmD, RPh","San Francisco, CA","Dad, Hospital Pharmacist @umn_pharmacy PharmD Class of 1993 “Whoever gives nothing, has nothing. The greatest misfortune is not to be unloved, but not to love.",2020-09-26 22:22:41,73,510,496,False,2020-12-23 17:52:01,#PfizerBioNTech #COVID19 vaccine is logistical more difficult for any Pharmacy as it must be kept in a specialized… https://t.co/2y2jzxXhE7,"['PfizerBioNTech', 'COVID19']",Twitter for iPhone,0,0,False
1357062962880593924,Liz ❤️🥂❤️,"England, United Kingdom",I refuse to be something I’m not 🌻 Born to Sparkle 🍾🥂🍾 Always!,2017-01-06 22:49:35,1283,1652,30605,False,2021-02-03 20:26:38,"Been jabbed this afternoon #PfizerBiontech Feel so grateful to all the scientists worldwide, our #NHS who staffed t… https://t.co/K0pKX4d1Ai","['PfizerBiontech', 'NHS']",Twitter for iPhone,0,35,False
1396057903795118084,Free Malaysia Today,Malaysia,Free and Independent #FMTNews Telegram: https://t.co/enS1PLrjQS,2010-01-05 16:17:15,188467,1,0,False,2021-05-22 10:58:36,Taiwan had implied China was to blame for an earlier failed deal with BioNTech. #FMTNews #Taiwan #Fosun… https://t.co/kvSPJdh5qd,"['FMTNews', 'Taiwan', 'Fosun']",Twitter Web App,1,2,False
1403994265970085890,ActivistBowen (PFIZERED TO THE MAX!/GET VAXXED!),Hong Kong,"AMERICAN in HK; person, blogger, dissident, son, brother, friend NOT a 1-man show; RTs = IMPORTANCE, NOT NECESSARILY ENDORSEMENTS; REASONABLENESS over loyalty",2011-06-08 20:17:01,3854,5003,5059,False,2021-06-13 08:34:52,"e) with all the talk of how bad #ASTRAZENECA is, if the people who got #PFIZERBIONTECH this year get a #SINOVAC boo… https://t.co/kBDPgugztR","['ASTRAZENECA', 'PFIZERBIONTECH', 'SINOVAC']",Twitter Web App,0,0,False
1380263430263803909,Karen Beck,"Frisco, TX",Celebrate life every chance you get!🎉,2015-08-25 00:43:11,97,401,6949,False,2021-04-08 20:57:00,#Vaxxed💉 and ready for vacay!!! #pfizerbiontech #dose2savoir @ Texas Motor Speedway https://t.co/OWyEf4W5Rg,"['Vaxxed', 'pfizerbiontech', 'dose2savoir']",Instagram,0,1,False
1354049365300703232,"Free Assange, now!! ALL lives matter!!","on Twitter, obviously","Thinking for myself, tweeting on my own. Staunch opponent of warmongers and their many helpers, of extremist killer ideologies, nazis & oligarchs of all kinds",2019-03-15 23:31:56,332,128,24559,False,2021-01-26 12:51:40,"What #EMA didn't dare to ask in public about the #mRNA vaccine of #PfizerBioNTech .

A long list of open questions… https://t.co/vnnPoqlDXF","['EMA', 'mRNA', 'PfizerBioNTech']",Twitter Web App,0,0,False
1373479600030953474,UK EU 360 by Didier,"Berkshire, England","Monarchy, country, family | French born & bred, Dual National who voted to Leave the #EU | #BackBoris, #Brexit, #CANZUK, #CPTPP, #Thatcher | #FBPE are idiots.",2021-01-12 16:57:28,249,416,5089,False,2021-03-21 03:40:29,The only problem that some of  #PfizerBiontech raw material comes from #Brexit Britain https://t.co/SXka114KeM,"['PfizerBiontech', 'Brexit']",Twitter for iPhone,0,0,False
1421483927030673409,Mr. C64,Italy,"Passionate about C and C++, computer programming, C64 and Amiga, retro-computing, aircraft, spacecraft, classical art, math and science. He/Him.",2012-01-16 11:06:20,1010,1064,2657,False,2021-07-31 14:52:32,"@PamelaBrownCNN Since scientists know the genetic code of the delta variant, can #mRNA vaccines like… https://t.co/59LxoO6qjO",['mRNA'],Tweetbot for iΟS,0,1,False
1346468320170577924,E. Dale Abel,"Iowa City, IA","Chair, DEO of the Department of Internal Medicine at the University of Iowa and Director of the Fraternal Order of Eagles Diabetes Research Center.",2019-03-24 14:59:18,1601,119,764,False,2021-01-05 14:47:18,Here is shot #2 of #PfizerBioNTech #CovidVaccine. Nearly 7000 dosed @uihealthcare so far. Standing by for my mini c… https://t.co/Msw8YHk2nL,"['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,11,169,False
1346587504703664129,PhillyMeg,"Pennsylvania, USA",#resist #FBR 🌊 #flattenthecurve #maskup #flyeaglesfly 🦅 #BidenHarris2020 * dogs are the best * VOTE BLUE!! * Cardiac NP,2011-02-20 01:51:59,849,1287,41748,False,2021-01-05 22:40:54,"Second shot done ✅ And this time I got the button to prove it #CovidVaccine #VaccinesSaveLives 
#MasksSaveLives… https://t.co/eL7TA02Ch7","['CovidVaccine', 'VaccinesSaveLives', 'MasksSaveLives']",Twitter for iPhone,5,32,False
1357706851270488065,HIV/AIDS  TB,South Africa: HIV/Aids Hotspot,"#HIV #AIDS, #HIVQuestions, #HIVResearch, #DrugCompanies, #HIVStigma  #NoGatesVaccine, #TB, #ARVs, #NSSM200, #HAARP , #Pharmacists, #WorldAidsDay #Vaccine",2014-07-27 16:56:17,726,748,270,False,2021-02-05 15:05:12,"""IT IS NOT A VACCINE"" #COVID19 #CovidVaccine #vaccine #PfizerBioNTech https://t.co/l8W19h3wsE","['COVID19', 'CovidVaccine', 'vaccine', 'PfizerBioNTech']",Twitter for Android,0,0,False
1407614671490781186,🇩🇪 🅳🅼 -iwnl- 🤨🧐,"Bayern, Deutschland","Huge #eSport fan!❤️ Wohne in #Bayern, chille in ❤️#NRW.
Ойтишнег, Саркастичный хулиган😏
❗НЕ читаю взаимно❗
❗VERY TOXIC❗

Twitter in 🇩🇪🇺🇲🇷🇺",2011-05-25 14:55:55,1464,72,65445,False,2021-06-23 08:21:04,"Done ✅✅✅
#PfizerBioNTech https://t.co/U9k3KPxxUp",['PfizerBioNTech'],Twitter for Android,2,47,False
1435309097943961601,Mind & Body,Global,"Expert on Healthy living, medicine.  History and Books lover",2009-03-31 16:19:40,97,312,98,False,2021-09-07 18:28:50,"#PfizerBiontech #vaccine have got full FDA approval and renamed #comirnaty for all above 16 years of age.
#Health… https://t.co/dpnez6c7GZ","['PfizerBiontech', 'vaccine', 'comirnaty', 'Health']",Twitter for Android,0,0,False
1443187215635525639,OnExmoor: 😷,September 1st Stavanger ,"Tick Awareness -Lyme Disease . https://t.co/V1DoH25ona…
 

Retired Immunologist 
September 1st Stavanger .
#Hiking#Exmoor #VIKMOL #Viking",2021-02-12 13:40:33,172,189,2473,False,2021-09-29 12:13:39,Ombudsman takes aim at Ursula von der Leyen’s texts with #PfizerBioNTech  CEO https://t.co/Y6Z1X6rZNo,['PfizerBioNTech'],Twitter Web App,0,0,False
1364202036313681921,James V Currie,Marlinspike Hall,Misanthrope and cynic.,2020-02-22 10:53:19,5,75,635,False,2021-02-23 13:14:45,"Expensive boots but cheap watch sort of day. Got Pfizered. Next appointment booked. Still alive, haven't developed… https://t.co/pTMT4mutiK",,Twitter Web App,0,1,False
1348026127588143106,Richard Zou,"Pittsburgh, PA","Pulmonary/critical care fellow @PACCM @PACCM_fellows, interested in intersection btw COPD & muscle loss/frailty, coffee enthusiast, soccer fanatic",2012-01-22 02:24:25,552,501,3696,False,2021-01-09 21:57:28,"In science we trust #CovidVaccine  #PfizerBioNTech 

@pfizer @PittTweet @UPMCnews @PACCM @PACCM_fellows… https://t.co/om2PBTWG0K","['CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,2,35,False
1364801190731505667,Andrea Daoutis,Los Angeles,"Registered Nurse, loves photography, traveler,Greek girl. I loved watching Castle, now ABSENTIA starring Stana Katic  All opinions my own",2009-06-17 15:46:35,658,786,105327,False,2021-02-25 04:55:35,@DeborahHealy_ Vaccinated fully!!🙋🏻‍♀️🙌🏻#COVID19Vaccine #PfizerBioNTech It’s been 6 weeks since I received my 2nd d… https://t.co/fi7ruqVApT,"['COVID19Vaccine', 'PfizerBioNTech']",Twitter for iPhone,0,6,False
1377312123089530887,Kate Dougherty,,Wake Forest ‘20 • Medical Scribe at the University of Miami Sylvester Cancer Center,2020-10-25 00:32:05,22,78,274,False,2021-03-31 17:29:34,Half way vaccinated!! #PfizerBioNTech #vaccinated #COVID19 https://t.co/uhzAZDuoxX,"['PfizerBioNTech', 'vaccinated', 'COVID19']",Twitter for iPhone,0,5,False
1443662123729661953,"Kevin Carroll, MBBS, MRCS",NY,"Surgeon-in-training; #NorthwellSurgery resident, #MorehouseSurgery alumni, #UWI alumni, Non-US IMG, Member of the Royal College of Surgeons, 🇧🇸",2009-04-18 01:25:09,545,422,13727,False,2021-09-30 19:40:46,3rd dose/booster ✅ #PfizerBiontech https://t.co/1d9mCya6ln,['PfizerBiontech'],Twitter for iPhone,0,50,False
1397105993251651587,RapidLeaks,India,"Engaging stories, insightful analysis & unbiased digital journalism. Come, join us for real-time updates.",2015-04-30 10:18:39,1134,719,535,False,2021-05-25 08:23:20,"""#Pfizer remains committed to continuing our engagement with the government of India towards making the… https://t.co/UVFK4GS2yL",['Pfizer'],Twitter Web App,0,1,False
1360622169026396162,Carol Alevroyianni,Northumberland coast UK,"cycling, sky gazing, samba drumming,swimming. compulsive snapper. Co-founder SALTo Arts Productions. Creative Producer Whitley Bay Carnival. Socialist",2009-05-01 15:08:37,3006,4463,15533,False,2021-02-13 16:09:38,Had the #PfizerBiontech #COVIDVaccine today in #northtyneside and feeling ok. Smooth operation #nhs doing a great j… https://t.co/KBj6g3OXXf,"['PfizerBiontech', 'COVIDVaccine', 'northtyneside', 'nhs']",Twitter for iPhone,1,5,False
1341882554383814659,Ali,Wiltshire & Shrewsbury too,"Amateur Gardner ;) 🌱 Expert predictive text unraveller 🤯 Big hearted fan of Pinot Gris 🥂   🥀   🌺   🌷 If it matters, we make time
❤️ Be kind ❤️",2013-04-21 12:22:10,2661,4942,25896,False,2020-12-23 23:05:06,"@sorcererpds @BorisJohnson Very very few residents in homes in England but in NI, Scotland &amp; Wales they have begun… https://t.co/irA6WMLBJ9",,Twitter for Android,0,1,False
1397437567738408961,Truescoopnews,"Jalandhar, India","#TrueScoopNews covers #LatestNews, #breakingNews,  #ViralNews, #BreakingNews,  #politicalnews across the World.",2019-02-26 11:58:50,159,332,1121,False,2021-05-26 06:20:53,"Pfizer offers 5cr vaccines to India, demands regulatory relaxations

https://t.co/XaozlAXr7D

#pfizer… https://t.co/ITDSvei9E9",['pfizer'],Twitter Web App,0,1,False
1392883390203015171,ryanleys,,MSc Candidate at @UWaterloo studying heterothermy in birds | Keen birder and lover of all things nature,2020-08-11 11:46:32,14,23,181,False,2021-05-13 16:44:13,Happy to get my first dose of the COVID-19 vaccine today! #vaccinated #vaccine #PfizerBiontech #TeamPfizer https://t.co/xAR3bX7NfL,"['vaccinated', 'vaccine', 'PfizerBiontech', 'TeamPfizer']",Twitter for iPhone,0,2,False
1404742982096408576,Parthiban Shanmuganathan,Sri Lanka,"Deputy News Manager at @ibctamilmedia | journalist | feature writer | volunteer | compere | communicator | interviewer (Views expressed are my own, Unless RT)",2010-09-01 08:53:49,2124,412,11767,False,2021-06-15 10:10:00,The gov. has sought advice of the Advisory Committee on Communicable Diseases on the possibility of using… https://t.co/TyiI3riq6r,,Twitter Web App,0,1,False
1377212702892949504,Alexandra von Nahmen,"Brussels, Belgium","Brussels Bureau Chief @DeutscheWelle, former White House correspondent for @dwnews, former Moscow Bureau Chief. All views mine.",2011-12-23 19:25:15,3693,1793,6810,False,2021-03-31 10:54:30,"#PfizerBioNTech #vaccine is safe and effective in adolescents as young as 12 years old, Pfizer says in a statement… https://t.co/GvZC1csWAd","['PfizerBioNTech', 'vaccine']",Twitter for iPhone,0,1,False
1347543180233895941,Ahmad Abu-Haniyeh,"New York, USA","Cardiology Fellow @NYMedCollege / @WestchesterMed, through
@ClevelandClinic IM and JU med school. 
Tweets = my own",2013-01-17 00:00:08,1804,350,10180,False,2021-01-08 13:58:24,"95% protected
100% grateful to science and scientists
200% recommend you get yours!!
#igottheshot #PfizerBioNTech https://t.co/N3tVgbgY0M","['igottheshot', 'PfizerBioNTech']",Twitter for Android,1,81,False
1425501859167543304,𝘍𝘭𝘰𝘳𝘦𝘯𝘤𝘦,,𝘐 𝘭𝘰𝘷𝘦 𝘵𝘰 𝘸𝘢𝘵𝘤𝘩 𝘧𝘪𝘨𝘶𝘳𝘦 𝘴𝘬𝘢𝘵𝘪𝘯𝘨 & 𝘬-𝘥𝘳𝘢𝘮𝘢𝘴 (𝘬-𝘥𝘳𝘢𝘮𝘢 𝘴𝘵𝘢𝘯 𝘢𝘤𝘤𝘰𝘶𝘯𝘵 ~ @floloveskdramas),2018-01-30 15:54:02,431,500,70614,False,2021-08-11 16:58:22,"They lasted for half a day which was fine overall, especially comparing it with the 2 weeks of pain former-Covid pa… https://t.co/OrvdhaYs6r",,Twitter Web App,0,0,False
1445955526408343556,MyLovesFromTheStar,,"MY PERSONAL SPACE 



August 30, 2021 - L 💕",2016-05-29 05:45:33,49,13,655,False,2021-10-07 03:33:56,Fully Vaccinated ❤️ #PfizerBioNTech https://t.co/dUSn2XZ3Tk,['PfizerBioNTech'],Twitter for Android,0,0,False
1357157179061538816,"Marlene Millen, MD","San Diego, California, USA","@UCSDhealth Internal Medicine Professor, CMIO-Ambulatory, Tech, Primary Care, @Padres and #vaccineswork Views = own. RT ≠ endorsement. she/her",2017-06-16 22:01:58,1028,388,2474,False,2021-02-04 02:41:00,Check out that antibody response 2 weeks after 2nd dose! 🎉👏#PfizerBiontech #VaccinesWork https://t.co/Dnfxvd7C3D,"['PfizerBiontech', 'VaccinesWork']",Twitter for iPhone,0,22,False
1377220565933518855,Newsd,"New Delhi, India","Newsd is a new age information, curation and dissemination platform. A one-stop shop for your daily news consumption. Send your write ups to social@newsd.in",2015-04-24 06:54:06,21170,147,151,True,2021-03-31 11:25:45,"Pfizer confirms its COVID-19 vaccine is safe for kids as young as 12 

#PfizerBioNTech #Pfizer #Covid19
https://t.co/BtQS3u546C","['PfizerBioNTech', 'Pfizer', 'Covid19']",TweetDeck,2,2,False
1413818824906788866,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,146843,463,450,False,2021-07-10 11:14:09,"The number of Covid-19 cases today, 10 July 2021.
Remember to observe safety and protective measures when you’re ou… https://t.co/v0XI33dzLE",,Twitter Web App,2,3,False
1347985374270824448,M.Reza Massali,Australia,,2013-09-10 21:24:52,1813,2617,421559,False,2021-01-09 19:15:32,"@Maryam_Rajavi-#Iran
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.Thi… https://t.co/NoPg3GTDU2","['Iran', 'PfizerBioNTech', 'vaccines']",Twitter Web App,1,0,False
1420843704999288832,blue,,"Will block MAGA, Qanon and seditionists #freePalestine.",2020-03-16 14:04:18,613,776,44550,False,2021-07-29 20:28:31,"Currently getting ready to be jabbed for the #PfizerBiontech booster vaccine trial. 
Why am I doing this?  For me,… https://t.co/WKMMahfukp",['PfizerBiontech'],Twitter for iPhone,0,0,False
1428917209863057411,𝒥ℴ𝓈ℯ𝓅𝒽 (𝒜𝓃) ,Vietnam,🌐 𝘚𝘰𝘤𝘪𝘢𝘭 𝘢𝘯𝘢𝘭𝘺𝘴𝘵 | 𝘚𝘰𝘤𝘪𝘰𝘭𝘰𝘨𝘺 𝘢𝘯𝘥 𝘌𝘤𝘰𝘯𝘰𝘮𝘪𝘤 𝘴𝘵𝘶𝘥𝘪𝘦𝘴,2016-07-17 10:29:33,159,811,2767,False,2021-08-21 03:09:45,"💉 #PfizerBioNTech
#CovidVaccine
https://t.co/lc9ZdKKgxP

The Food and Drug Administration is expected to grant full… https://t.co/pSrLBu0zyP","['PfizerBioNTech', 'CovidVaccine']",Twitter for Android,0,0,False
1395370614425272325,Ruby Carrion,"New York, NY",Wife. Mother. Ovarian Cancer Survivor. Physical Therapist. YouTuber. 🇵🇭🇺🇸🗽 #LGM🧡💙,2009-06-26 02:14:31,333,540,16415,False,2021-05-20 13:27:33,"Fever, chills, headache, body ache, sore arm… Poor hubby day1 post 2nd dose of #PfizerVaccine #PfizerBiontech","['PfizerVaccine', 'PfizerBiontech']",Twitter for iPhone,0,0,False
1364614137280565248,Sandy Gottstein @🏡 #ProtectEssentialWorkers,Twitter,"There are no small acts of kindness. #BLM #GoodTrouble #AnimalRights🗽#HereRightMatters #NoPlanetB #CoalitionOfTheDecent A Republic, if you can keep it.",2009-10-20 17:41:32,10095,9846,231380,False,2021-02-24 16:32:18,@DrPhillipsMD @DrEricDing @meganranney @DrTomFrieden @DrSidMukherjee Is anyone trying to determine whether or not t… https://t.co/vxq2rOzIj1,,Twitter for iPhone,1,2,False
1429041914020438022,ActivistBowen (PFIZERED TO THE MAX!/GET VAXXED!),Hong Kong,"AMERICAN in HONG KONG, person, blogger, dissident, son, brother, friend NOT a 1-man show; RTs = IMPORTANCE, NOT NECESSARILY ENDORSEMENTS; disagree RESPECTFULLY",2011-06-08 20:17:01,3960,5003,5027,False,2021-08-21 11:25:17,update: DAILY DIM SUM: UNFORTUNATE/TRAGIC: PFIZER vaccinated 46-year-old MALAYSIAN singer passes away after contrac… https://t.co/tflmJzGNf2,,Twitter Web App,0,0,False
